Genetta bini	1	0	1.00
Genetta genetta	48	41	0.54
Genetta genettoides	1	0	1.00
Genetta grantii	2	0	1.00
Genetta letabae	2	0	1.00
Genetta ludia	2	0	1.00
Genetta maculata	60	57	0.51
Genetta pardina	0	2	0.00
Genetta piscivora	1	0	1.00
Genetta rubiginosa	4	0	1.00
Genetta servalina	33	27	0.55
Genetta sp	0	3	0.00
Genetta sp.	1	0	1.00
Genetta terrae-sanctae	2	0	1.00
Genetta tigrina	11	17	0.39
Genetta tigrina ?	1	1	0.50
Genetta victoriae	20	9	0.69
Geocapromys brownii	8	3	0.73
Geocapromys thoracatus	2	0	1.00
Geogale aurita	0	1	0.00
Geomys arenarius	10	9	0.53
Geomys breviceps	1	1	0.50
Geomys bursarius	143	212	0.40
Geomys busarius	0	1	0.00
Geomys personatus	21	31	0.40
Geomys pinetis	79	115	0.41
Georychus capensis	17	28	0.38
Geoxus valdivianus	29	23	0.56
Gerbilliscus afra	36	44	0.45
Gerbilliscus boehmi	28	35	0.44
Gerbilliscus brantsii	91	109	0.46
Gerbilliscus guineae	17	22	0.44
Gerbilliscus inclusus	46	73	0.39
Gerbilliscus kempi	405	474	0.46
Gerbilliscus leucogaster	528	586	0.47
Gerbilliscus nigricaudus	87	112	0.44
Gerbilliscus phillipsi	19	33	0.37
Gerbilliscus robustus	278	262	0.51
Gerbilliscus validus	77	128	0.38
Gerbillurus paeba	116	111	0.51
Gerbillurus setzeri	0	4	0.00
Gerbillurus tytonis	3	1	0.75
Gerbillurus vallinus	6	13	0.32
Gerbillus acticola	10	12	0.45
Gerbillus agag	39	45	0.46
Gerbillus amoenus	10	2	0.83
Gerbillus andersoni	33	14	0.70
Gerbillus andersoni\latastei	0	1	0.00
Gerbillus bottai	0	1	0.00
Gerbillus brockmani	6	2	0.75
Gerbillus campestris	20	16	0.56
Gerbillus cheesmani	50	10	0.83
Gerbillus dasyurus	0	1	0.00
Gerbillus dunni	2	1	0.67
Gerbillus famulus	9	6	0.60
Gerbillus floweri	2	2	0.50
Gerbillus garamantis	65	56	0.54
Gerbillus gerbillus	182	125	0.59
Gerbillus gleadowi	40	37	0.52
Gerbillus harwoodi	1	1	0.50
Gerbillus henleyi	8	9	0.47
Gerbillus hesperinus	8	12	0.40
Gerbillus jamesi	0	1	0.00
Gerbillus mariae	1	0	1.00
Gerbillus mesopotamiae	0	1	0.00
Gerbillus nancillus	0	5	0.00
Gerbillus nanus	121	68	0.64
Gerbillus nigeriae	23	13	0.64
Gerbillus perpallidus	51	28	0.65
Gerbillus poecilops	14	11	0.56
Gerbillus principulus	1	0	1.00
Gerbillus puramidum	1	0	1.00
Gerbillus pusillus	18	10	0.64
Gerbillus pyramiddum	1	0	1.00
Gerbillus pyramidium	2	0	1.00
Gerbillus pyramidum	272	180	0.60
Gerbillus riggenbachi	1	0	1.00
Gerbillus rosalinda	8	0	1.00
Gerbillus ruberrimus	0	3	0.00
Gerbillus sp	2	4	0.33
Gerbillus sp.	2	5	0.29
Gerbillus tarabuli	35	24	0.59
Gerbillus vivax	0	2	0.00
Gerbillus watersi	69	35	0.66
Giraffa camelopardalis	27	28	0.49
Glaucomys sabrinus	174	152	0.53
Glaucomys sp	0	1	0.00
Glaucomys volans	163	129	0.56
Glauconycteris alboguttata	1	0	1.00
Glauconycteris alboguttatus	2	1	0.67
Glauconycteris argentata	54	75	0.42
Glauconycteris beatrix	18	7	0.72
Glauconycteris curryae	0	3	0.00
Glauconycteris egeria	3	3	0.50
Glauconycteris gleni	0	1	0.00
Glauconycteris humeralis	4	2	0.67
Glauconycteris kenyacola	0	1	0.00
Glauconycteris poensis	9	12	0.43
Glauconycteris variegata	21	17	0.55
Glironia venusta	2	2	0.50
Glirulus japonicus	0	2	0.00
Glis glis	106	131	0.45
Glischropus sp.	2	0	1.00
Glischropus tylopus	33	53	0.38
Globicephala macrorhynchus	1	0	1.00
Globicephala melas	9	15	0.38
Glossophaga commissarisi	62	44	0.58
Glossophaga leachi	0	3	0.00
Glossophaga leachii	25	38	0.40
Glossophaga longirostris	681	692	0.50
Glossophaga longirostris ?	0	1	0.00
Glossophaga longistris	4	8	0.33
Glossophaga morenoi	13	11	0.54
Glossophaga soricina	1562	1548	0.50
Glossophaga sp	2	1	0.67
Glossophaga ? sp	0	1	0.00
Glyphoglossus molossus	1	0	1.00
Glyphonycteris daviesi	7	7	0.50
Glyphonycteris sylvestris	8	6	0.57
Gnaphaloryx capreolus	1	1	0.50
Golunda ellioti	139	137	0.50
Gorilla beringei	13	8	0.62
Gorilla gorilla	169	112	0.60
Gracilinanus aceramarcae	0	1	0.00
Gracilinanus agilis	17	10	0.63
Gracilinanus emiliae	3	0	1.00
Gracilinanus marica	4	7	0.36
Grammomys aridulus	2	0	1.00
Grammomys buntingi	0	9	0.00
Grammomys caniceps	3	5	0.38
Grammomys cometes	7	2	0.78
Grammomys dolichurus	288	293	0.50
Grammomys dolichurus ?	1	0	1.00
Grammomys dolichurus?	15	31	0.33
Grammomys dryas	48	48	0.50
Grammomys ibeanus	59	59	0.50
Grammomys kuru	44	32	0.58
Grammomys macmillani	52	45	0.54
Grammomys poensis	128	93	0.58
Grammomys sp	2	3	0.40
Grampus griseus	5	6	0.45
Graomys centralis	6	8	0.43
Graomys domorum	71	66	0.52
Graomys edithae	5	8	0.38
Graomys griseoflavus	188	149	0.56
Graphiurus angolensis	6	9	0.40
Graphiurus christyi	12	20	0.38
Graphiurus crassicaudatus	16	32	0.33
Graphiurus johnstoni	2	4	0.33
Graphiurus kelleni	24	47	0.34
Graphiurus lorraineus	62	114	0.35
Graphiurus microtis	112	191	0.37
Graphiurus monardi	3	2	0.60
Graphiurus murinus	114	169	0.40
Graphiurus nagtglasii	31	51	0.38
Graphiurus ocularis	9	8	0.53
Graphiurus parvus	1	1	0.50
Graphiurus platyops	19	24	0.44
Graphiurus playtops	1	0	1.00
Graphiurus rupicola	0	6	0.00
Graphiurus surdus	4	6	0.40
Grus monachus	1	0	1.00
Gulo gulo	24	17	0.59
Gulo nipalensis	0	2	0.00
Gulo urva	2	0	1.00
Gymnobelideus leadbeateri	1	1	0.50
Gymnuromys roberti	3	2	0.60
Habromys chinanteco	0	1	0.00
Habromys lepturus	8	4	0.67
Habromys lophurus	8	13	0.38
Hadromys humei	17	44	0.28
Haematopota crewei	0	2	0.00
Haeromys minahassae	5	10	0.33
Haeromys pusillus	3	4	0.43
Halichoerus grypus	46	45	0.51
Halmaturus agilis	2	0	1.00
Halmaturus apicalis	2	0	1.00
Halmaturus binoe	0	2	0.00
Halmaturus coxenii	2	0	1.00
Halmaturus dama	0	2	0.00
Halmaturus derbianus	0	2	0.00
Halmaturus houtmanni	2	0	1.00
Halmaturus stigmaticus	2	0	1.00
Halmaturus tasmanei	2	0	1.00
Handleyomys fuscatus	6	5	0.55
Handleyomys intectus	7	7	0.50
Hapalemur griseus	36	27	0.57
Hapalemur occidentalis	1	1	0.50
Hapalomys delacouri	3	3	0.50
Hapalomys longicaudatus	9	12	0.43
Haplonycteris fischeri	7	18	0.28
Harpiocephalus harpia	24	28	0.46
Harpiocephalus mordax	0	5	0.00
Harpyionycteris celebensis	22	9	0.71
Harpyionycteris whiteheadi	3	5	0.38
Helarctos malayanus	3	11	0.21
Heliophobius argenteocinereus	23	41	0.36
Heliosciurus gambianus	35	41	0.46
Heliosciurus rufobrachium	63	43	0.59
Heliosciurus ruwenzorii	8	3	0.73
Helogale hirtula	6	2	0.75
Helogale parvula	27	22	0.55
Hemibelideus lemuroides	38	44	0.46
Hemicentetes semispinosus	16	24	0.40
Hemidactylus macropholis	1	0	1.00
Hemiechinus auritus	37	30	0.55
Hemiechinus collaris	0	1	0.00
Hemigalus derbyanus	9	7	0.56
Hemitragus hylocrius	7	4	0.64
Hemitragus jayakari	2	0	1.00
Hemitragus jemlahicus	16	8	0.67
Hemitragus jemlahicus ?	1	0	1.00
Herpestes auropunctatus	3	4	0.43
Herpestes brachyurus	13	6	0.68
Herpestes edwardsi	3	1	0.75
Herpestes fuscus	5	1	0.83
Herpestes ichneumon	22	16	0.58
Herpestes javanicus	27	28	0.49
Herpestes naso	15	9	0.62
Herpestes semitorquatus	3	1	0.75
Herpestes smithii	9	2	0.82
Herpestes urva	29	25	0.54
Herpestes vitticollis	5	1	0.83
Hesperoptenus blanfordi	14	6	0.70
Hesperoptenus doriae	0	2	0.00
Hesperoptenus gaskelli	3	4	0.43
Hesperoptenus tickelli	48	38	0.56
Hesperoptenus tomesi	3	4	0.43
Heterocephalus glaber	8	16	0.33
Heterohyrax brucei	37	50	0.43
Heterohyrax brucei ?	0	1	0.00
Heteromys anomalus	291	319	0.48
Heteromys australis	22	25	0.47
Heteromys desmarestianus	187	272	0.41
Heteromys gaumeri	108	150	0.42
Heteromys goldmani	0	2	0.00
Heteromys nubicolens	2	8	0.20
Heteromys oasicus	1	1	0.50
Heteromys oresterus	0	4	0.00
Heteromys sp	1	1	0.50
Heteromys teleus	6	0	1.00
Heteroscops vulpes	1	0	1.00
Hexaprotodon liberiensis	5	6	0.45
Hippocamelus antisensis	4	1	0.80
Hippocamelus bisulcus	3	0	1.00
Hippopotamus amphibius	32	12	0.73
Hipposideros abae	42	37	0.53
Hipposideros armiger	184	253	0.42
Hipposideros ater	82	98	0.46
Hipposideros beatus	31	21	0.60
Hipposideros bicolor	185	221	0.46
Hipposideros breviceps	22	16	0.58
Hipposideros caffer	978	877	0.53
Hipposideros caffer ?	1	1	0.50
Hipposideros calcaratus	107	117	0.48
Hipposideros camerunensis	2	3	0.40
Hipposideros cervinus	363	267	0.58
Hipposideros cineraceus	48	50	0.49
Hipposideros commersoni	140	107	0.57
Hipposideros corynophyllus	3	0	1.00
Hipposideros coxi	2	3	0.40
Hipposideros curtus	14	14	0.50
Hipposideros cyclops	72	89	0.45
Hipposideros cyclops ?	1	0	1.00
Hipposideros diadema	407	287	0.59
Hipposideros dinops	8	6	0.57
Hipposideros doriae	1	3	0.25
Hipposideros dyacorum	20	11	0.65
Hipposideros fuliginosus	17	13	0.57
Hipposideros fulvus	43	47	0.48
Hipposideros galeritus	223	175	0.56
Hipposideros gigas	3	6	0.33
Hipposideros grandis	3	4	0.43
Hipposideros inexpectatus	2	0	1.00
Hipposideros jonesi	51	46	0.53
Hipposideros khaokhouayensis	3	2	0.60
Hipposideros lamottei	2	3	0.40
Hipposideros lankadiva	26	16	0.62
Hipposideros larvatus	225	239	0.48
Hipposideros larvatus a	1	1	0.50
Hipposideros larvatus b	2	2	0.50
Hipposideros larvatus c	2	1	0.67
Hipposideros lekaguli	3	6	0.33
Hipposideros lylei	22	25	0.47
Hipposideros macrobullatus	3	0	1.00
Hipposideros maggietaylorae	36	55	0.40
Hipposideros marisae	1	3	0.25
Hipposideros megalotis	12	9	0.57
Hipposideros muscinus	13	9	0.59
Hipposideros nequam	2	0	1.00
Hipposideros obscurus	2	3	0.40
Hipposideros pelingensis	7	10	0.41
Hipposideros pomona	93	103	0.47
Hipposideros pratti	15	16	0.48
Hipposideros pygmaeus	0	1	0.00
Hipposideros ridleyi	4	8	0.33
Hipposideros rotalis	0	2	0.00
Hipposideros ruber	287	367	0.44
Hipposideros ruber ?	2	0	1.00
Hipposideros semoni	3	11	0.21
Hipposideros sp	25	21	0.54
Hipposideros sp.	1	0	1.00
Hipposideros speoris	62	80	0.44
Hipposideros stenotis	0	6	0.00
Hipposideros turpis	27	7	0.79
Hipposideros vittatus	3	4	0.43
Hipposideros wollastoni	2	4	0.33
Hipposiderus lankadiva	0	4	0.00
Hippotragus equinus	19	11	0.63
Hippotragus niger	35	16	0.69
Histiotus macrotus	22	29	0.43
Histiotus montanus	24	36	0.40
Histiotus velatus	10	27	0.27
Hodomys alleni	16	20	0.44
Holochilus brasiliensis	141	143	0.50
Holochilus chacarius	28	28	0.50
Holochilus sciureus	58	36	0.62
Hoolock hoolock	1	1	0.50
Hoplomys gymnurus	21	14	0.60
Hora damae	0	1	0.00
Hsunycteris thomasi	2	2	0.50
Hyaena brunnea	3	0	1.00
Hyaena hyaena	9	15	0.38
Hybomys badius	2	2	0.50
Hybomys basilii	1	1	0.50
Hybomys lunaris	2	4	0.33
Hybomys planifrons	28	10	0.74
Hybomys trivirgatus	79	83	0.49
Hybomys univittatus	178	153	0.54
Hydrictis maculicollis	1	1	0.50
Hydrochaeris hydrochaeris	0	5	0.00
Hydrochoerus hydrochaeris	31	46	0.40
Hydrochoerus isthmius	1	3	0.25
Hydromys chrysogaster	73	56	0.57
Hydromys habbema	19	13	0.59
Hydromys shawmayeri	7	2	0.78
Hydropotes inermis	5	13	0.28
Hydrurga leptonyx	37	23	0.62
Hyemoschus aquaticus	35	44	0.44
Hyladelphys kalinowskii	1	4	0.20
Hylobates agilis	34	34	0.50
Hylobates albibarbis	13	10	0.57
Hylobates concolor	8	7	0.53
Hylobates concolor, see remarks	1	1	0.50
Hylobates hoolock	34	20	0.63
Hylobates klossii	18	9	0.67
Hylobates lar	73	51	0.59
Hylobates lar ?	2	0	1.00
Hylobates leucogenys	11	8	0.58
Hylobates moloch	26	25	0.51
Hylobates muelleri	23	28	0.45
Hylobates pileatus	11	10	0.52
Hylobates syndactylus	21	13	0.62
Hylobates tianxing	2	0	1.00
Hylochoerus meinertzhageni	21	18	0.54
Hylomys megalotis	2	0	1.00
Hylomys parvus	0	2	0.00
Hylomys suillus	19	15	0.56
Hylomyscus aeta	20	29	0.41
Hylomyscus aeta?	2	0	1.00
Hylomyscus alleni	48	49	0.49
Hylomyscus alleni?	14	11	0.56
Hylomyscus anselli	8	6	0.57
Hylomyscus baeri	0	1	0.00
Hylomyscus carillus	11	5	0.69
Hylomyscus denniae	40	43	0.48
Hylomyscus denniae?	6	0	1.00
Hylomyscus endorobae	50	33	0.60
Hylomyscus parvus	124	77	0.62
Hylomyscus stella	231	151	0.60
Hylomyscus stella?	1	0	1.00
Hylomyscus vulcanorum	24	27	0.47
Hylomyscus ? sp	0	3	0.00
Hylonycteris underwoodi	3	6	0.33
Hylopetes alboniger	5	4	0.56
Hylopetes lepidus	3	1	0.75
Hylopetes nigripes	2	5	0.29
Hylopetes phayrei	30	16	0.65
Hylopetes sipora	1	0	1.00
Hylopetes spadiceus	8	4	0.67
Hyomys dammermani	4	5	0.44
Hyomys goliath	13	6	0.68
Hyosciurus heinrichi	11	4	0.73
Hyosciurus ileile	22	15	0.59
Hyperacrius fertilis	53	42	0.56
Hyperacrius wynnei	50	39	0.56
Hyperoodon ampullatus	8	12	0.40
Hypogeomys antimena	1	0	1.00
Hypsignathus monstrosus	60	45	0.57
Hypsiprymnodon moschatus	6	6	0.50
Hypsiprymnus apicalis	1	0	1.00
Hypsiprymnus gilbertii	0	2	0.00
Hypsiprymnus graii	2	0	1.00
Hypsiprymnus melanotis	2	0	1.00
Hypsiprymnus myosurus	1	0	1.00
Hypsiprymnus ogilbyi	0	2	0.00
Hypsiprymnus platyops	0	2	0.00
Hypsugo alaschanicus	1	0	1.00
Hypsugo anchietae	10	37	0.21
Hypsugo cadornae	5	17	0.23
Hypsugo cadornae ?	1	0	1.00
Hypsugo crassulus	0	1	0.00
Hypsugo dolichodon	1	3	0.25
Hypsugo eisentrauti	0	3	0.00
Hypsugo macrotis	2	2	0.50
Hypsugo pulveratus	8	11	0.42
Hypsugo savii	1	1	0.50
Hypsugo sp a	1	0	1.00
Hypsugo sp b	0	1	0.00
Hystrix africaeaustralis	1	3	0.25
Hystrix brachyura	6	8	0.43
Hystrix cristata	9	15	0.38
Hystrix cristata x java	0	3	0.00
Hystrix indica	5	1	0.83
Hystrix javanica	6	0	1.00
Hystrix pumila	1	2	0.33
Hystrix sp	1	0	1.00
Ia io	7	3	0.70
Ichneumia albicauda	28	31	0.47
Ichneumia ? albicauda ?	1	0	1.00
Ichthyomys hydrobates	17	21	0.45
Ichthyomys stolzmanni	13	3	0.81
Ichthyomys tweedii	8	3	0.73
Ictonyx libyca	0	1	0.00
Ictonyx striatus	53	26	0.67
Idionycteris phyllotis	4	1	0.80
Idiurus macrotis	12	8	0.60
Idiurus zenkeri	13	14	0.48
Indet. aegyptiaca	0	3	0.00
Indri indri	15	21	0.42
Indris variegatus	0	1	0.00
Inia geoffrensis	8	7	0.53
Iomys horsfieldi	1	0	1.00
Iomys horsfieldii	4	0	1.00
Iomys sipora	1	0	1.00
Irenomys tarsalis	2	2	0.50
Isolobodon portoricensis	1	0	1.00
Isoodon auratus	30	21	0.59
Isoodon macrourus	119	100	0.54
Isoodon nauticus	3	0	1.00
Isoodon obesulus	58	34	0.63
Isoodon peninsulae	3	0	1.00
Isothrix bistriata	43	44	0.49
Isothrix pagurus	3	11	0.21
Isothrix sinnamariensis	2	1	0.67
Isthmomys flavidus	6	1	0.86
Isthmomys pirrensis	39	33	0.54
Jaculus blanfordi	8	3	0.73
Jaculus florentiae	1	1	0.50
Jaculus jaculus	22	22	0.50
Jaculus loftusi	1	0	1.00
Jaculus orientalis	4	3	0.57
Jonesiella hyaenae	1	0	1.00
Kannabateomys amblyonyx	0	5	0.00
Kerivoula agnella	0	3	0.00
Kerivoula argentata	17	12	0.59
Kerivoula cachinensis	0	1	0.00
Kerivoula cuprosa	5	1	0.83
Kerivoula flora	0	8	0.00
Kerivoula hardwickii	79	115	0.41
Kerivoula intermedia	6	6	0.50
Kerivoula kachinensis	0	1	0.00
Kerivoula lanosa	21	21	0.50
Kerivoula lenis	0	1	0.00
Kerivoula lenis or papillosa on sk label	1	0	1.00
Kerivoula minuta	41	8	0.84
Kerivoula muscina	5	0	1.00
Kerivoula myrella	8	3	0.73
Kerivoula papillosa	45	59	0.43
Kerivoula pellucida	16	10	0.62
Kerivoula phalaena	3	8	0.27
Kerivoula picta	27	14	0.66
Kerivoula smithii	5	3	0.62
Kerivoula sp	0	1	0.00
Kerivoula sp a	3	2	0.60
Kerivoula whiteheadi	7	8	0.47
Kobus defassa	2	0	1.00
Kobus defassa ?	1	0	1.00
Kobus ellipsiprymnus	78	45	0.63
Kobus ellipsiprymnus ?	1	0	1.00
Kobus kob	93	61	0.60
Kobus leche	26	3	0.90
Kobus megaceros	5	3	0.62
Kobus vardonii	11	5	0.69
Kogia breviceps	3	21	0.12
Kogia sima	0	1	0.00
Kunsia fronto	0	1	0.00
Laephotis angolensis	8	7	0.53
Laephotis botswanae	9	12	0.43
Laephotis wintoni	3	10	0.23
Lagenocetus latifrons	2	0	1.00
Lagenorhynchus acutus	7	3	0.70
Lagenorhynchus albirostris	3	6	0.33
Lagenorhynchus australis	0	3	0.00
Lagenorhynchus cruciger	1	0	1.00
Lagenorhynchus obliquidens	8	2	0.80
Lagenorhynchus obscurus	0	6	0.00
Lagidium peruanum	9	7	0.56
Lagidium viscacia	3	3	0.50
Lagorchestes albipilis	2	0	1.00
Lagorchestes conspicillatus	27	31	0.47
Lagorchestes hirsutus	17	17	0.50
Lagorchestes leporides	2	0	1.00
Lagostomus maximus	10	12	0.45
Lagostrophus fasciatus	26	26	0.50
Lagothrix cana	0	1	0.00
Lagothrix lagothricha	45	36	0.56
Lagothrix lagotricha	81	55	0.60
Lagothrix lugens	2	0	1.00
Lagothrix poeppigii ?	1	0	1.00
Lagurus curtatus	0	2	0.00
Lagurus lagurus	14	9	0.61
Lama glama	5	7	0.42
Lama guanicoe	1	0	1.00
Lama peruana	0	1	0.00
Lama vicugna	2	3	0.40
Lampronycteris brachyotis	18	10	0.64
Lamyra gulo	1	0	1.00
Lariscus hosei	1	1	0.50
Lariscus insignis	54	60	0.47
Lariscus niobe	2	0	1.00
Lasionycteris noctivagans	84	72	0.54
Lasiopodomys brandtii	47	40	0.54
Lasiopodomys mandarinus	20	13	0.61
Lasiorhinus latifrons	3	6	0.33
Lasiurus atratus	1	3	0.25
Lasiurus blossevillii	37	24	0.61
Lasiurus borealis	290	243	0.54
Lasiurus cinereus	100	81	0.55
Lasiurus ega	48	53	0.48
Lasiurus egregius	2	2	0.50
Lasiurus intermedius	44	99	0.31
Lasiurus pfeifferi	2	0	1.00
Lasiurus seminolus	45	63	0.42
Lasiurus varius	8	5	0.62
Lasiurus xanthinus	9	15	0.38
Lavia frons	147	136	0.52
Lavia sp.	4	0	1.00
Leggadina forresti	0	9	0.00
Lemmiscus curtatus	9	4	0.69
Lemmus lemmus	45	30	0.60
Lemmus sibiricus	90	75	0.55
Lemmus trimucronatus	284	205	0.58
Lemniscomys barbarus	53	58	0.48
Lemniscomys griselda	54	35	0.61
Lemniscomys linulus	4	0	1.00
Lemniscomys macculus	16	16	0.50
Lemniscomys macculus?	8	6	0.57
Lemniscomys rosalia	135	131	0.51
Lemniscomys roseveari	38	44	0.46
Lemniscomys striatus	1791	1377	0.57
Lemniscomys striatus ?	1	0	1.00
Lemniscomys striatus?	3	0	1.00
Lemniscomys zebra	107	86	0.55
Lemur catta	45	29	0.61
Lenomys meyeri	4	6	0.40
Lenothrix canus	12	11	0.52
Lenoxus apicalis	29	22	0.57
Leontopithecus rosalia	18	14	0.56
Leopardus braccatus	3	0	1.00
Leopardus colocolo	2	0	1.00
Leopardus geoffroyi	9	8	0.53
Leopardus geofroyii	0	1	0.00
Leopardus guigna	4	4	0.50
Leopardus pardalis	108	63	0.63
Leopardus tigrinus	6	6	0.50
Leopardus wiedii	23	14	0.62
Leopoldamys edwardsi	42	58	0.42
Leopoldamys neilli	3	2	0.60
Leopoldamys sabanus	58	53	0.52
Leopoldamys sabanus?	0	1	0.00
Leopoldamys siporanus	2	0	1.00
Lepilemur dorsalis	7	4	0.64
Lepilemur edwardsi	6	8	0.43
Lepilemur grandidieri	0	2	0.00
Lepilemur leucopus	17	26	0.40
Lepilemur microdon	16	31	0.34
Lepilemur mustelinus	18	9	0.67
Lepilemur ruficaudatus	20	9	0.69
Lepilemur septentrionalis	2	0	1.00
Leporillus conditor	4	5	0.44
Leptailurus serval	19	8	0.70
Leptomys elegans	7	2	0.78
Leptomys ernstmayri	10	7	0.59
Leptomys signatus	0	6	0.00
Leptonychotes weddellii	97	118	0.45
Leptonycteris curasoae	17	9	0.65
Leptonycteris nivalis	93	50	0.65
Leptonycteris sanborni	4	8	0.33
Leptonycteris yerbabuenae	37	73	0.34
Lepus alleni	35	21	0.62
Lepus americanus	327	240	0.58
Lepus arcticus	15	21	0.42
Lepus brachyurus	1	3	0.25
Lepus californicus	137	166	0.45
Lepus callotis	17	17	0.50
Lepus capensis	123	147	0.46
Lepus castroviejoi	0	1	0.00
Lepus corsicanus	2	0	1.00
Lepus europaeus	72	60	0.55
Lepus fagani	2	0	1.00
Lepus flavigularis	9	15	0.38
Lepus granatensis	2	0	1.00
Lepus habessinicus	0	4	0.00
Lepus insularis	1	5	0.17
Lepus nigricollis	32	33	0.49
Lepus oiostolus	4	8	0.33
Lepus saxatilis	16	15	0.52
Lepus sinensis	7	8	0.47
Lepus timidus	33	37	0.47
Lepus townsendii	58	21	0.73
Lepus yarkandensis	0	2	0.00
Lestoros inca	10	5	0.67
Liberiictis kuhni	1	1	0.50
Lichonycteris obscura	5	8	0.38
Limnogale mergulus	0	3	0.00
Liomys adspersus	5	4	0.56
Liomys irroratus	65	88	0.42
Liomys pictus	212	254	0.45
Liomys salvini	153	185	0.45
Lionycteris spurrelli	89	89	0.50
Lipotes vexillifer	0	5	0.00
Lissodelphis borealis	3	5	0.38
Lissonycteris angolensis	20	24	0.45
Litocranius walleri	23	13	0.64
Lonchophylla chocoana	0	1	0.00
Lonchophylla handleyi	19	28	0.40
Lonchophylla hesperia	0	3	0.00
Lonchophylla mordax	14	3	0.82
Lonchophylla robusta	7	42	0.14
Lonchophylla thomasi	238	141	0.63
Lonchorhina aurita	31	8	0.79
Lonchorhina fernandezi	1	0	1.00
Lonchorhina inusitata	4	3	0.57
Lonchorhina orinocensis	2	10	0.17
Lonchorina aurita	8	2	0.80
Lonchorina orinocensis	0	2	0.00
Lonchothrix emiliae	34	31	0.52
Lontra canadensis	180	150	0.55
Lontra longicaudis	19	24	0.44
Lontra longicaudus	1	1	0.50
Lontra provocax	0	1	0.00
Lophiomys imhausi	7	6	0.54
Lophocebus albigena	35	23	0.60
Lophocebus aterrimus	1	0	1.00
Lophostoma brasiliense	36	35	0.51
Lophostoma carrikeri	5	12	0.29
Lophostoma evotis	5	5	0.50
Lophostoma occidentalis	0	2	0.00
Lophostoma schulzi	12	6	0.67
Lophostoma silvicolum	205	243	0.46
Lophuromys angolensis	0	2	0.00
Lophuromys ansorgei	209	186	0.53
Lophuromys aquilus	790	676	0.54
Lophuromys brevicaudus	23	10	0.70
Lophuromys brunneus	5	4	0.56
Lophuromys chrysopus	4	3	0.57
Lophuromys dudui	34	26	0.57
Lophuromys flavopunctatus	274	230	0.54
Lophuromys flavopunctatus ?	1	0	1.00
Lophuromys luteogaster	0	2	0.00
Lophuromys margarettae	73	52	0.58
Lophuromys melanonyx	8	22	0.27
Lophuromys menageshae	8	14	0.36
Lophuromys nudicaudus	15	20	0.43
Lophuromys nudicaudus ?	0	1	0.00
Lophuromys rahmi	0	1	0.00
Lophuromys rita	6	4	0.60
Lophuromys sikapusi	302	257	0.54
Lophuromys simensis	14	15	0.48
Lophuromys sp	4	4	0.50
Lophuromys woosnami	50	34	0.60
Lophuromys zena	104	64	0.62
Lorentzimys nouhuysi	96	47	0.67
Loris lydekkerianus	2	2	0.50
Loris tardigradus	66	79	0.46
Loxodonta africana	53	34	0.61
Loxodonta cyclotis	1	2	0.33
Loxodontomys micropus	68	41	0.62
Lucanus cervus	10	8	0.56
Lundomys molitor	6	4	0.60
Lutra angustifrons	0	1	0.00
Lutra californica	0	2	0.00
Lutra canadensis	1	0	1.00
Lutra capensis	4	2	0.67
Lutra chilensis	2	0	1.00
Lutra emerita	2	0	1.00
Lutra gambianus	1	0	1.00
Lutra indica	2	0	1.00
Lutra leptonyx	6	0	1.00
Lutra lovii	2	0	1.00
Lutra lutra	5	6	0.45
Lutra maculicollis	7	2	0.78
Lutra mitis	2	0	1.00
Lutra monticolus	0	1	0.00
Lutra parilina	0	2	0.00
Lutra provocax	2	0	1.00
Lutra simung	0	1	0.00
Lutra tarayensis	2	0	1.00
Lutreolina crassicaudata	16	17	0.48
Lutrogale perspicillata	3	1	0.75
Lycaon pictus	26	20	0.57
Lynx canadensis	320	270	0.54
Lynx caracal	1	0	1.00
Lynx lynx	2	5	0.29
Lynx pardella	0	2	0.00
Lynx pardinus	1	0	1.00
Lynx rufus	123	103	0.54
Macaca arctoides	36	27	0.57
Macaca assamensis	58	22	0.72
Macaca fascicularis	262	165	0.61
Macaca fuscata	18	14	0.56
Macaca fuscata ?	0	1	0.00
Macaca hecki	2	0	1.00
Macaca maura	5	6	0.45
Macaca mulatta	186	172	0.52
Macaca nemestrina	83	47	0.64
Macaca nigra	36	33	0.52
Macaca ochreata	4	0	1.00
Macaca radiata	47	33	0.59
Macaca silenus	14	8	0.64
Macaca sinica	46	12	0.79
Macaca sylvanus	27	18	0.60
Macaca thibetana	2	2	0.50
Macaca tonkeana	28	31	0.47
Macroderma gigas	13	8	0.62
Macrodorcas axis	1	3	0.25
Macroglossus lagochilus	5	11	0.31
Macroglossus minimus	146	184	0.44
Macroglossus sobrinus	61	76	0.45
Macroglossus macroglossus sobrinus	0	2	0.00
Macrophyllum macrophyllum	65	82	0.44
Macropus agilis	148	169	0.47
Macropus antilopinus	41	17	0.71
Macropus argentatus	4	0	1.00
Macropus bernardus	12	5	0.71
Macropus brachyotis	2	0	1.00
Macropus dorsalis	27	41	0.40
Macropus eugenii	49	43	0.53
Macropus fraenatus	2	0	1.00
Macropus fuliginosus	27	17	0.61
Macropus fulliginosus	1	0	1.00
Macropus giganteus	77	55	0.58
Macropus gracilis	0	2	0.00
Macropus greyi	2	2	0.50
Macropus hagenbecki	2	0	1.00
